Application,Name,Value,Description,Identity
App0,AppName 0,Access44,AccessDescription43,User0006
App0,AppName 0,Access45,AccessDescription44,User0006
App0,AppName 0,Access46,AccessDescription45,User0006
App0,AppName 0,Access47,AccessDescription46,User0006
App0,AppName 0,Access48,AccessDescription47,User0006
App0,AppName 0,Access49,AccessDescription48,User0006
App0,AppName 0,Access54,AccessDescription50,User0006
App0,AppName 0,Access113,AccessDescription90,User0006
App0,AppName 0,Access144,AccessDescription112,User0006
App2,AppName 3,Access1064,,User0006
App3,AppName 4,Access1129,,User0006
App3,AppName 4,Access1130,,User0006
App3,AppName 5,Access1131,,User0006
App3,AppName 5,Access1132,,User0006
App3,AppName 5,Access1133,,User0006
App3,AppName 5,Access1134,,User0006
App3,AppName 5,Access1135,,User0006
App3,AppName 5,Access1136,,User0006
App3,AppName 5,Access1137,,User0006
App3,AppName 5,Access1138,,User0006
App3,AppName 5,Access1139,,User0006
App3,AppName 5,Access1140,,User0006
App3,AppName 5,Access1141,,User0006
App3,AppName 5,Access1142,,User0006
App3,AppName 5,Access1143,,User0006
App3,AppName 5,Access1144,,User0006
App3,AppName 5,Access1145,,User0006
App3,AppName 5,Access1146,,User0006
App3,AppName 5,Access1147,,User0006
App3,AppName 5,Access1148,,User0006
App3,AppName 5,Access1149,,User0006
App3,AppName 5,Access1150,,User0006
App3,AppName 5,Access1151,,User0006
App3,AppName 5,Access1152,,User0006
App3,AppName 5,Access1153,,User0006
App3,AppName 5,Access1154,,User0006
App9,AppName 11,Access1214,,User0006
AppJoiner,AppName Joiner,NewJoinerAccess0,NewJoinerAccess,User0007
AppJoiner,AppName Joiner,NewJoinerAccess1,NewJoinerAccess,User0007
AppJoiner,AppName Joiner,NewJoinerAccess2,NewJoinerAccess,User0007
AppJoiner,AppName Joiner,NewJoinerAccess0,NewJoinerAccess,User0008
AppJoiner,AppName Joiner,NewJoinerAccess1,NewJoinerAccess,User0008
AppJoiner,AppName Joiner,NewJoinerAccess2,NewJoinerAccess,User0008
App0,AppName 0,Access0,AccessDescription0,User0009
App0,AppName 0,Access1,AccessDescription1,User0009
App0,AppName 0,Access2,AccessDescription2,User0009
App0,AppName 0,Access3,,User0009
App0,AppName 0,Access4,AccessDescription4,User0009
App0,AppName 0,Access5,AccessDescription5,User0009
App0,AppName 0,Access6,AccessDescription6,User0009
App0,AppName 0,Access7,AccessDescription7,User0009
App0,AppName 0,Access8,AccessDescription8,User0009
App0,AppName 0,Access9,AccessDescription9,User0009
App0,AppName 0,Access10,AccessDescription10,User0009
App0,AppName 0,Access11,AccessDescription11,User0009
App0,AppName 0,Access12,AccessDescription12,User0009
App0,AppName 0,Access13,AccessDescription13,User0009
App0,AppName 0,Access14,AccessDescription14,User0009
App0,AppName 0,Access15,AccessDescription15,User0009
App0,AppName 0,Access16,AccessDescription16,User0009
App0,AppName 0,Access17,AccessDescription17,User0009
App0,AppName 0,Access18,AccessDescription18,User0009
App0,AppName 0,Access19,AccessDescription19,User0009
App0,AppName 0,Access20,AccessDescription20,User0009
App0,AppName 0,Access21,AccessDescription21,User0009
App0,AppName 0,Access22,AccessDescription22,User0009
App0,AppName 0,Access23,AccessDescription23,User0009
App0,AppName 0,Access24,AccessDescription24,User0009
App0,AppName 0,Access25,AccessDescription25,User0009
App0,AppName 0,Access26,AccessDescription26,User0009
App0,AppName 0,Access27,AccessDescription27,User0009
App0,AppName 0,Access28,AccessDescription28,User0009
App0,AppName 0,Access29,AccessDescription29,User0009
App0,AppName 0,Access30,AccessDescription30,User0009
App0,AppName 0,Access31,AccessDescription31,User0009
App0,AppName 0,Access32,AccessDescription32,User0009
App0,AppName 0,Access33,AccessDescription33,User0009
App0,AppName 0,Access34,AccessDescription34,User0009
App0,AppName 0,Access35,AccessDescription35,User0009
App0,AppName 0,Access36,AccessDescription36,User0009
App0,AppName 0,Access37,AccessDescription37,User0009
App0,AppName 0,Access38,AccessDescription38,User0009
App0,AppName 0,Access39,AccessDescription39,User0009
App0,AppName 0,Access40,AccessDescription40,User0009
App0,AppName 0,Access42,AccessDescription42,User0009
App0,AppName 0,Access44,AccessDescription43,User0009
App0,AppName 0,Access48,AccessDescription47,User0009
App0,AppName 0,Access53,,User0009
App0,AppName 0,Access57,AccessDescription53,User0009
App0,AppName 0,Access58,AccessDescription54,User0009
App0,AppName 0,Access59,AccessDescription41,User0009
App0,AppName 0,Access60,AccessDescription55,User0009
App0,AppName 0,Access62,AccessDescription57,User0009
App0,AppName 0,Access63,AccessDescription58,User0009
App0,AppName 0,Access64,AccessDescription59,User0009
App0,AppName 0,Access65,AccessDescription60,User0009
App0,AppName 0,Access66,,User0009
App0,AppName 0,Access67,AccessDescription61,User0009
App0,AppName 0,Access68,AccessDescription62,User0009
App0,AppName 0,Access69,AccessDescription63,User0009
App0,AppName 0,Access84,AccessDescription73,User0009
App0,AppName 0,Access86,,User0009
App0,AppName 0,Access278,AccessDescription194,User0009
App2,AppName 3,Access1050,,User0009
App2,AppName 3,Access1058,,User0009
App3,AppName 4,Access1129,,User0009
App3,AppName 4,Access1130,,User0009
App3,AppName 5,Access1131,,User0009
App3,AppName 5,Access1132,,User0009
App3,AppName 5,Access1133,,User0009
App3,AppName 5,Access1134,,User0009
App3,AppName 5,Access1135,,User0009
App3,AppName 5,Access1136,,User0009
App3,AppName 5,Access1137,,User0009
App3,AppName 5,Access1138,,User0009
App3,AppName 5,Access1139,,User0009
App3,AppName 5,Access1140,,User0009
App3,AppName 5,Access1141,,User0009
App3,AppName 5,Access1142,,User0009
App3,AppName 5,Access1143,,User0009
App3,AppName 5,Access1144,,User0009
App3,AppName 5,Access1145,,User0009
App3,AppName 5,Access1146,,User0009
App3,AppName 5,Access1147,,User0009
App3,AppName 5,Access1148,,User0009
App3,AppName 5,Access1149,,User0009
App3,AppName 5,Access1150,,User0009
App3,AppName 5,Access1151,,User0009
App3,AppName 5,Access1152,,User0009
App3,AppName 5,Access1153,,User0009
App3,AppName 5,Access1154,,User0009
App7,AppName 9,Access1212,,User0009
App7,AppName 10,Access1213,,User0009
App9,AppName 11,Access1214,,User0009
App0,AppName 0,Access0,AccessDescription0,User0010
App0,AppName 0,Access1,AccessDescription1,User0010
App0,AppName 0,Access2,AccessDescription2,User0010
App0,AppName 0,Access3,,User0010
App0,AppName 0,Access4,AccessDescription4,User0010
App0,AppName 0,Access5,AccessDescription5,User0010
App0,AppName 0,Access6,AccessDescription6,User0010
App0,AppName 0,Access7,AccessDescription7,User0010
App0,AppName 0,Access8,AccessDescription8,User0010
App0,AppName 0,Access9,AccessDescription9,User0010
App0,AppName 0,Access10,AccessDescription10,User0010
App0,AppName 0,Access11,AccessDescription11,User0010
App0,AppName 0,Access12,AccessDescription12,User0010
App0,AppName 0,Access13,AccessDescription13,User0010
App0,AppName 0,Access14,AccessDescription14,User0010
App0,AppName 0,Access15,AccessDescription15,User0010
App0,AppName 0,Access16,AccessDescription16,User0010
App0,AppName 0,Access17,AccessDescription17,User0010
App0,AppName 0,Access18,AccessDescription18,User0010
App0,AppName 0,Access19,AccessDescription19,User0010
App0,AppName 0,Access20,AccessDescription20,User0010
App0,AppName 0,Access21,AccessDescription21,User0010
App0,AppName 0,Access22,AccessDescription22,User0010
App0,AppName 0,Access23,AccessDescription23,User0010
App0,AppName 0,Access24,AccessDescription24,User0010
App0,AppName 0,Access25,AccessDescription25,User0010
App0,AppName 0,Access27,AccessDescription27,User0010
App0,AppName 0,Access28,AccessDescription28,User0010
App0,AppName 0,Access29,AccessDescription29,User0010
App0,AppName 0,Access30,AccessDescription30,User0010
App0,AppName 0,Access31,AccessDescription31,User0010
App0,AppName 0,Access32,AccessDescription32,User0010
App0,AppName 0,Access33,AccessDescription33,User0010
App0,AppName 0,Access34,AccessDescription34,User0010
App0,AppName 0,Access35,AccessDescription35,User0010
App0,AppName 0,Access36,AccessDescription36,User0010
App0,AppName 0,Access37,AccessDescription37,User0010
App0,AppName 0,Access38,AccessDescription38,User0010
App0,AppName 0,Access39,AccessDescription39,User0010
App0,AppName 0,Access40,AccessDescription40,User0010
App0,AppName 0,Access41,AccessDescription41,User0010
App0,AppName 0,Access42,AccessDescription42,User0010
App0,AppName 0,Access44,AccessDescription43,User0010
App0,AppName 0,Access45,AccessDescription44,User0010
App0,AppName 0,Access46,AccessDescription45,User0010
App0,AppName 0,Access47,AccessDescription46,User0010
App0,AppName 0,Access48,AccessDescription47,User0010
App0,AppName 0,Access49,AccessDescription48,User0010
App0,AppName 0,Access55,AccessDescription51,User0010
App0,AppName 0,Access109,AccessDescription87,User0010
App0,AppName 0,Access110,AccessDescription26,User0010
App0,AppName 0,Access112,AccessDescription89,User0010
App0,AppName 0,Access113,AccessDescription90,User0010
App0,AppName 0,Access160,AccessDescription124,User0010
App2,AppName 3,Access1064,,User0010
App3,AppName 4,Access1129,,User0010
App3,AppName 4,Access1130,,User0010
App3,AppName 5,Access1131,,User0010
App3,AppName 5,Access1132,,User0010
App3,AppName 5,Access1133,,User0010
App3,AppName 5,Access1134,,User0010
App3,AppName 5,Access1135,,User0010
App3,AppName 5,Access1136,,User0010
App3,AppName 5,Access1137,,User0010
App3,AppName 5,Access1138,,User0010
App3,AppName 5,Access1139,,User0010
App3,AppName 5,Access1140,,User0010
App3,AppName 5,Access1141,,User0010
App3,AppName 5,Access1142,,User0010
App3,AppName 5,Access1143,,User0010
App3,AppName 5,Access1144,,User0010
App3,AppName 5,Access1145,,User0010
App3,AppName 5,Access1146,,User0010
App3,AppName 5,Access1147,,User0010
App3,AppName 5,Access1148,,User0010
App3,AppName 5,Access1149,,User0010
App3,AppName 5,Access1150,,User0010
App3,AppName 5,Access1151,,User0010
App3,AppName 5,Access1152,,User0010
App3,AppName 5,Access1153,,User0010
App3,AppName 5,Access1154,,User0010
App9,AppName 11,Access1214,,User0010
App0,AppName 0,Access0,AccessDescription0,User0011
App0,AppName 0,Access1,AccessDescription1,User0011
App0,AppName 0,Access2,AccessDescription2,User0011
App0,AppName 0,Access3,,User0011
App0,AppName 0,Access4,AccessDescription4,User0011
App0,AppName 0,Access5,AccessDescription5,User0011
App0,AppName 0,Access6,AccessDescription6,User0011
App0,AppName 0,Access7,AccessDescription7,User0011
App0,AppName 0,Access8,AccessDescription8,User0011
App0,AppName 0,Access9,AccessDescription9,User0011
App0,AppName 0,Access10,AccessDescription10,User0011
App0,AppName 0,Access11,AccessDescription11,User0011
App0,AppName 0,Access12,AccessDescription12,User0011
App0,AppName 0,Access13,AccessDescription13,User0011
App0,AppName 0,Access14,AccessDescription14,User0011
App0,AppName 0,Access15,AccessDescription15,User0011
App0,AppName 0,Access16,AccessDescription16,User0011
App0,AppName 0,Access17,AccessDescription17,User0011
App0,AppName 0,Access18,AccessDescription18,User0011
App0,AppName 0,Access19,AccessDescription19,User0011
App0,AppName 0,Access20,AccessDescription20,User0011
App0,AppName 0,Access21,AccessDescription21,User0011
App0,AppName 0,Access22,AccessDescription22,User0011
App0,AppName 0,Access23,AccessDescription23,User0011
App0,AppName 0,Access24,AccessDescription24,User0011
App0,AppName 0,Access25,AccessDescription25,User0011
App0,AppName 0,Access26,AccessDescription26,User0011
App0,AppName 0,Access27,AccessDescription27,User0011
App0,AppName 0,Access28,AccessDescription28,User0011
App0,AppName 0,Access29,AccessDescription29,User0011
App0,AppName 0,Access30,AccessDescription30,User0011
App0,AppName 0,Access31,AccessDescription31,User0011
App0,AppName 0,Access32,AccessDescription32,User0011
App0,AppName 0,Access33,AccessDescription33,User0011
App0,AppName 0,Access34,AccessDescription34,User0011
App0,AppName 0,Access35,AccessDescription35,User0011
App0,AppName 0,Access36,AccessDescription36,User0011
App0,AppName 0,Access37,AccessDescription37,User0011
App0,AppName 0,Access38,AccessDescription38,User0011
App0,AppName 0,Access39,AccessDescription39,User0011
App0,AppName 0,Access40,AccessDescription40,User0011
App0,AppName 0,Access42,AccessDescription42,User0011
App0,AppName 0,Access43,,User0011
App0,AppName 0,Access44,AccessDescription43,User0011
App0,AppName 0,Access45,AccessDescription44,User0011
App0,AppName 0,Access46,AccessDescription45,User0011
App0,AppName 0,Access47,AccessDescription46,User0011
App0,AppName 0,Access48,AccessDescription47,User0011
App0,AppName 0,Access50,,User0011
App0,AppName 0,Access51,,User0011
App0,AppName 0,Access53,,User0011
App0,AppName 0,Access57,AccessDescription53,User0011
App0,AppName 0,Access58,AccessDescription54,User0011
App0,AppName 0,Access59,AccessDescription41,User0011
App0,AppName 0,Access60,AccessDescription55,User0011
App0,AppName 0,Access62,AccessDescription57,User0011
App0,AppName 0,Access63,AccessDescription58,User0011
App0,AppName 0,Access64,AccessDescription59,User0011
App0,AppName 0,Access65,AccessDescription60,User0011
App0,AppName 0,Access66,,User0011
App0,AppName 0,Access67,AccessDescription61,User0011
App0,AppName 0,Access68,AccessDescription62,User0011
App0,AppName 0,Access69,AccessDescription63,User0011
App0,AppName 0,Access84,AccessDescription73,User0011
App0,AppName 0,Access94,,User0011
App0,AppName 0,Access96,,User0011
App0,AppName 0,Access136,AccessDescription106,User0011
App2,AppName 3,Access1050,,User0011
App2,AppName 3,Access1058,,User0011
App3,AppName 4,Access1129,,User0011
App3,AppName 4,Access1130,,User0011
App3,AppName 5,Access1131,,User0011
App3,AppName 5,Access1132,,User0011
App3,AppName 5,Access1133,,User0011
App3,AppName 5,Access1134,,User0011
App3,AppName 5,Access1135,,User0011
App3,AppName 5,Access1136,,User0011
App3,AppName 5,Access1137,,User0011
App3,AppName 5,Access1138,,User0011
App3,AppName 5,Access1139,,User0011
App3,AppName 5,Access1140,,User0011
App3,AppName 5,Access1141,,User0011
App3,AppName 5,Access1142,,User0011
App3,AppName 5,Access1143,,User0011
App3,AppName 5,Access1144,,User0011
App3,AppName 5,Access1145,,User0011
App3,AppName 5,Access1146,,User0011
App3,AppName 5,Access1147,,User0011
App3,AppName 5,Access1148,,User0011
App3,AppName 5,Access1149,,User0011
App3,AppName 5,Access1150,,User0011
App3,AppName 5,Access1151,,User0011
App3,AppName 5,Access1152,,User0011
App3,AppName 5,Access1153,,User0011
App3,AppName 5,Access1154,,User0011
App7,AppName 9,Access1212,,User0011
App7,AppName 10,Access1213,,User0011
App9,AppName 11,Access1214,,User0011
App0,AppName 0,Access0,AccessDescription0,User0012
App0,AppName 0,Access1,AccessDescription1,User0012
App0,AppName 0,Access2,AccessDescription2,User0012
App0,AppName 0,Access3,,User0012
App0,AppName 0,Access4,AccessDescription4,User0012
App0,AppName 0,Access5,AccessDescription5,User0012
App0,AppName 0,Access6,AccessDescription6,User0012
App0,AppName 0,Access7,AccessDescription7,User0012
App0,AppName 0,Access8,AccessDescription8,User0012
App0,AppName 0,Access9,AccessDescription9,User0012
App0,AppName 0,Access10,AccessDescription10,User0012
App0,AppName 0,Access11,AccessDescription11,User0012
App0,AppName 0,Access12,AccessDescription12,User0012
App0,AppName 0,Access13,AccessDescription13,User0012
App0,AppName 0,Access14,AccessDescription14,User0012
App0,AppName 0,Access15,AccessDescription15,User0012
App0,AppName 0,Access16,AccessDescription16,User0012
App0,AppName 0,Access17,AccessDescription17,User0012
App0,AppName 0,Access18,AccessDescription18,User0012
App0,AppName 0,Access19,AccessDescription19,User0012
App0,AppName 0,Access20,AccessDescription20,User0012
App0,AppName 0,Access21,AccessDescription21,User0012
App0,AppName 0,Access22,AccessDescription22,User0012
App0,AppName 0,Access23,AccessDescription23,User0012
App0,AppName 0,Access24,AccessDescription24,User0012
App0,AppName 0,Access25,AccessDescription25,User0012
App0,AppName 0,Access26,AccessDescription26,User0012
App0,AppName 0,Access27,AccessDescription27,User0012
App0,AppName 0,Access28,AccessDescription28,User0012
App0,AppName 0,Access29,AccessDescription29,User0012
App0,AppName 0,Access30,AccessDescription30,User0012
App0,AppName 0,Access31,AccessDescription31,User0012
App0,AppName 0,Access32,AccessDescription32,User0012
App0,AppName 0,Access33,AccessDescription33,User0012
App0,AppName 0,Access34,AccessDescription34,User0012
App0,AppName 0,Access35,AccessDescription35,User0012
App0,AppName 0,Access36,AccessDescription36,User0012
App0,AppName 0,Access37,AccessDescription37,User0012
