Department,Department ID,Display Name,Functional Division,Functional Division ID,Group Division,Group Division ID,Job Code,Job Profile,Management Level,Manager,Position Description Long,Position Number,Username,Role division
Department1,DepartmentID1,Alex489,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager9,PositionDescription5,PositionNumber489,User0125,RoleDivision2
Department7,DepartmentID7,Alex382,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID13,JobDescription13,SeniorLevel0,Manager0,PositionDescription22,PositionNumber382,User0126,RoleDivision0
Department0,DepartmentID0,Alex366,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager13,PositionDescription18,PositionNumber366,User0127,RoleDivision1
Department1,DepartmentID1,Alex132,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager10,PositionDescription5,PositionNumber132,User0128,RoleDivision2
Department1,DepartmentID1,Alex39,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID4,JobDescription4,SeniorLevel2,Manager4,PositionDescription3,PositionNumber39,User0129,RoleDivision4
Department1,DepartmentID1,Alex1012,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription1,PositionNumber1012,User0130,RoleDivision2
Department3,DepartmentID3,Alex1132,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID4,JobDescription4,SeniorLevel2,Manager2,PositionDescription3,PositionNumber1132,User0131,RoleDivision4
Department1,DepartmentID1,Alex199,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription1,PositionNumber199,User0132,RoleDivision2
Department1,DepartmentID1,Alex430,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription5,PositionNumber430,User0133,RoleDivision2
Department1,DepartmentID1,Alex796,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager10,PositionDescription5,PositionNumber796,User0134,RoleDivision2
Department0,DepartmentID0,Alex1052,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager12,PositionDescription10,PositionNumber1052,User0135,RoleDivision0
Department4,DepartmentID4,Alex954,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID6,JobDescription6,SeniorLevel1,Manager2,PositionDescription6,PositionNumber954,User0137,RoleDivision4
Department1,DepartmentID1,Alex52,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription5,PositionNumber52,User0138,RoleDivision2
Department1,DepartmentID1,Alex216,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager9,PositionDescription1,PositionNumber216,User0139,RoleDivision2
Department1,DepartmentID1,Alex812,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager9,PositionDescription5,PositionNumber812,User0140,RoleDivision2
Department1,DepartmentID1,Alex1153,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber1153,User0141,RoleDivision2
Department3,DepartmentID3,Alex759,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber759,User0142,RoleDivision2
Department0,DepartmentID0,Alex263,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager0,PositionDescription18,PositionNumber263,User0143,RoleDivision1
Department1,DepartmentID1,Alex127,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber127,User0144,RoleDivision2
Department1,DepartmentID1,Alex855,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber855,User0145,RoleDivision2
Department4,DepartmentID4,Alex578,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID6,JobDescription6,SeniorLevel1,Manager3,PositionDescription6,PositionNumber578,User0146,RoleDivision4
Department1,DepartmentID1,Alex204,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription5,PositionNumber204,User0147,RoleDivision2
Department0,DepartmentID0,Alex333,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager0,PositionDescription18,PositionNumber333,User0148,RoleDivision1
Department0,DepartmentID0,Alex355,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager0,PositionDescription18,PositionNumber355,User0149,RoleDivision1
Department1,DepartmentID1,Alex142,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber142,User0150,RoleDivision2
Department0,DepartmentID0,Alex856,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager13,PositionDescription4,PositionNumber856,User0151,RoleDivision0
Department1,DepartmentID1,Alex706,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager9,PositionDescription5,PositionNumber706,User0152,RoleDivision2
Department1,DepartmentID1,Alex936,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID4,JobDescription4,SeniorLevel2,Manager9,PositionDescription28,PositionNumber936,User0153,RoleDivision4
Department1,DepartmentID1,Alex717,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber717,User0154,RoleDivision2
Department1,DepartmentID1,Alex452,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber452,User0155,RoleDivision2
Department4,DepartmentID4,Alex400,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID6,JobDescription6,SeniorLevel1,Manager3,PositionDescription6,PositionNumber400,User0156,RoleDivision4
Department0,DepartmentID0,Alex1215,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager8,PositionDescription16,PositionNumber1215,User0157,RoleDivision1
Department1,DepartmentID1,Alex959,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager10,PositionDescription1,PositionNumber959,User0158,RoleDivision2
Department3,DepartmentID3,Alex436,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID4,JobDescription4,SeniorLevel2,Manager3,PositionDescription3,PositionNumber436,User0159,RoleDivision4
Department3,DepartmentID3,Alex409,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID4,JobDescription4,SeniorLevel2,Manager10,PositionDescription3,PositionNumber409,User0160,RoleDivision4
Department0,DepartmentID0,Alex86,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager1,PositionDescription1,PositionNumber86,User0161,RoleDivision1
Department1,DepartmentID1,Alex443,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager9,PositionDescription5,PositionNumber443,User0162,RoleDivision2
Department0,DepartmentID0,Alex59,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager1,PositionDescription10,PositionNumber59,User0163,RoleDivision0
Department1,DepartmentID1,Alex56,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID4,JobDescription4,SeniorLevel2,Manager3,PositionDescription3,PositionNumber56,User0164,RoleDivision4
Department1,DepartmentID1,Alex851,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager9,PositionDescription5,PositionNumber851,User0165,RoleDivision2
Department0,DepartmentID0,Alex928,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID0,JobDescription0,SeniorLevel0,Manager0,PositionDescription0,PositionNumber928,User0166,RoleDivision0
Department0,DepartmentID0,Alex100,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager12,PositionDescription10,PositionNumber100,User0167,RoleDivision0
Department1,DepartmentID1,Alex433,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager9,PositionDescription5,PositionNumber433,User0168,RoleDivision2
Department0,DepartmentID0,Alex839,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager12,PositionDescription16,PositionNumber839,User0169,RoleDivision1
Department0,DepartmentID0,Alex651,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager1,PositionDescription18,PositionNumber651,User0170,RoleDivision1
Department0,DepartmentID0,Alex716,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager7,PositionDescription19,PositionNumber716,User0171,RoleDivision1
Department0,DepartmentID0,Alex984,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager1,PositionDescription18,PositionNumber984,User0172,RoleDivision1
Department0,DepartmentID0,Alex282,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager12,PositionDescription18,PositionNumber282,User0173,RoleDivision1
Department0,DepartmentID0,Alex28,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID1,JobDescription1,SeniorLevel0,Manager1,PositionDescription1,PositionNumber28,User0174,RoleDivision1
Department1,DepartmentID1,Alex221,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription1,PositionNumber221,User0175,RoleDivision2
Department1,DepartmentID1,Alex883,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID4,JobDescription4,SeniorLevel2,Manager4,PositionDescription3,PositionNumber883,User0176,RoleDivision4
Department8,DepartmentID8,Alex654,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription5,PositionNumber654,User0177,RoleDivision2
Department0,DepartmentID0,Alex208,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager0,PositionDescription18,PositionNumber208,User0178,RoleDivision1
Department0,DepartmentID0,Alex699,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager8,PositionDescription10,PositionNumber699,User0179,RoleDivision0
Department0,DepartmentID0,Alex402,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager7,PositionDescription18,PositionNumber402,User0180,RoleDivision1
Department0,DepartmentID0,Alex872,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager7,PositionDescription4,PositionNumber872,User0181,RoleDivision0
Department0,DepartmentID0,Alex1119,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager12,PositionDescription16,PositionNumber1119,User0182,RoleDivision1
Department7,DepartmentID7,Alex580,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID13,JobDescription13,SeniorLevel0,Manager14,PositionDescription23,PositionNumber580,User0183,RoleDivision0
Department1,DepartmentID1,Alex1057,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber1057,User0184,RoleDivision2
Department0,DepartmentID0,Alex991,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID0,JobDescription0,SeniorLevel0,Manager13,PositionDescription0,PositionNumber991,User0185,RoleDivision0
Department7,DepartmentID7,Alex1074,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID11,JobDescription11,SeniorLevel0,Manager8,PositionDescription27,PositionNumber1074,User0186,RoleDivision1
Department1,DepartmentID1,Alex622,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription1,PositionNumber622,User0187,RoleDivision2
Department0,DepartmentID0,Alex676,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager7,PositionDescription18,PositionNumber676,User0188,RoleDivision1
Department1,DepartmentID1,Alex492,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber492,User0189,RoleDivision2
Department1,DepartmentID1,Alex641,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager10,PositionDescription5,PositionNumber641,User0190,RoleDivision2
Department1,DepartmentID1,Alex672,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription1,PositionNumber672,User0191,RoleDivision2
Department3,DepartmentID3,Alex376,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID4,JobDescription4,SeniorLevel2,Manager9,PositionDescription3,PositionNumber376,User0192,RoleDivision4
Department1,DepartmentID1,Alex532,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID6,JobDescription6,SeniorLevel1,Manager4,PositionDescription6,PositionNumber532,User0193,RoleDivision4
Department0,DepartmentID0,Alex993,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID0,JobDescription0,SeniorLevel0,Manager13,PositionDescription0,PositionNumber993,User0194,RoleDivision0
Department0,DepartmentID0,Alex886,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager12,PositionDescription4,PositionNumber886,User0195,RoleDivision0
Department0,DepartmentID0,Alex835,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager0,PositionDescription18,PositionNumber835,User0196,RoleDivision1
Department8,DepartmentID8,Alex544,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription5,PositionNumber544,User0197,RoleDivision2
Department1,DepartmentID1,Alex251,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager9,PositionDescription5,PositionNumber251,User0198,RoleDivision2
Department1,DepartmentID1,Alex1154,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager10,PositionDescription5,PositionNumber1154,User0199,RoleDivision2
Department0,DepartmentID0,Alex798,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager13,PositionDescription10,PositionNumber798,User0200,RoleDivision0
Department7,DepartmentID7,Alex665,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID13,JobDescription13,SeniorLevel0,Manager1,PositionDescription23,PositionNumber665,User0201,RoleDivision0
Department1,DepartmentID1,Alex685,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber685,User0202,RoleDivision2
Department4,DepartmentID4,Alex740,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID6,JobDescription6,SeniorLevel1,Manager4,PositionDescription6,PositionNumber740,User0203,RoleDivision4
Department0,DepartmentID0,Alex245,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager13,PositionDescription18,PositionNumber245,User0204,RoleDivision1
Department0,DepartmentID0,Alex76,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager13,PositionDescription1,PositionNumber76,User0205,RoleDivision1
Department1,DepartmentID1,Alex1127,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager9,PositionDescription1,PositionNumber1127,User0206,RoleDivision2
Department0,DepartmentID0,Alex302,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager0,PositionDescription18,PositionNumber302,User0207,RoleDivision1
Department0,DepartmentID0,Alex1139,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID0,JobDescription0,SeniorLevel0,Manager7,PositionDescription0,PositionNumber1139,User0208,RoleDivision0
Department0,DepartmentID0,Alex89,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager1,PositionDescription1,PositionNumber89,User0209,RoleDivision1
Department0,DepartmentID0,Alex909,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager0,PositionDescription13,PositionNumber909,User0210,RoleDivision1
Department1,DepartmentID1,Alex1216,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription5,PositionNumber1216,User0211,RoleDivision2
Department1,DepartmentID1,Alex247,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription5,PositionNumber247,User0212,RoleDivision2
Department0,DepartmentID0,Alex141,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager1,PositionDescription1,PositionNumber141,User0213,RoleDivision1
Department0,DepartmentID0,Alex799,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager13,PositionDescription4,PositionNumber799,User0214,RoleDivision0
