,__Dim0,__Dim1,__Dim2,Identity,_DateTime,Sum of permissions
345,28.782895867082384,-2.384031543208934,-5.955514690908551,User0086,1659610800,126
346,28.78289586708237,-2.384031543208938,-5.955514690908554,User0086,1659697200,126
347,28.78289586708237,-2.3840315432089354,-5.955514690908553,User0086,1659783600,126
348,3.32360836639356,-5.258658608361626,-6.382140145122506,User0087,1659524400,120
349,3.3236083663935596,-5.258658608361625,-6.382140145122507,User0087,1659610800,120
350,3.3236083663935587,-5.2586586083616265,-6.382140145122507,User0087,1659697200,120
351,3.3236083663935596,-5.2586586083616265,-6.382140145122507,User0087,1659783600,120
352,-7.591664696947474,-3.4936277315639583,-4.880465718883981,User0088,1659524400,99
353,-7.591664696947476,-3.4936277315639583,-4.88046571888398,User0088,1659610800,99
354,-7.5916646969474755,-3.493627731563956,-4.880465718883982,User0088,1659697200,99
355,-7.591664696947474,-3.493627731563955,-4.88046571888398,User0088,1659783600,99
356,-3.1969631560918064,-12.809273482746276,9.048018155075487,User0089,1659524400,62
357,-3.196963156091804,-12.809273482746272,9.048018155075486,User0089,1659610800,62
358,-3.196963156091798,-12.809273482746274,9.048018155075487,User0089,1659697200,62
359,-3.196963156091803,-12.809273482746274,9.048018155075487,User0089,1659783600,62
360,-2.608632588045592,-12.60026938931491,8.840560879508597,User0090,1659524400,63
361,-2.608632588045595,-12.600269389314915,8.840560879508597,User0090,1659610800,63
362,-2.608632588045595,-12.600269389314915,8.840560879508601,User0090,1659697200,63
363,-2.6086325880455985,-12.600269389314917,8.84056087950859,User0090,1659783600,63
364,-4.778107181663875,-13.212653732164076,8.745002712985942,User0091,1659524400,61
365,-4.778107181663884,-13.212653732164084,8.745002712985947,User0091,1659610800,61
366,-4.778107181663882,-13.212653732164078,8.745002712985945,User0091,1659697200,61
367,-4.778107181663879,-13.212653732164078,8.745002712985944,User0091,1659783600,61
368,-5.970133452450636,-12.093780643068047,8.888247067646393,User0092,1659524400,57
369,-5.97013345245064,-12.09378064306805,8.888247067646395,User0092,1659610800,57
370,-5.970133452450637,-12.093780643068047,8.888247067646397,User0092,1659697200,57
371,-5.970133452450641,-12.09378064306805,8.888247067646391,User0092,1659783600,57
372,-6.36779687398173,-7.024209903174557,-3.7694926393774,User0093,1659524400,88
373,-6.367796873981726,-7.024209903174557,-3.769492639377396,User0093,1659610800,88
374,-6.367796873981727,-7.024209903174564,-3.7694926393773978,User0093,1659697200,88
375,-6.367796873981728,-7.02420990317456,-3.769492639377399,User0093,1659783600,88
376,-8.579132222712408,-4.6025903503415035,-4.468693980102528,User0094,1659524400,98
377,-8.579132222712403,-4.602590350341503,-4.468693980102527,User0094,1659610800,98
378,-8.579132222712403,-4.6025903503415035,-4.468693980102525,User0094,1659697200,98
379,-8.579132222712406,-4.602590350341505,-4.468693980102525,User0094,1659783600,98
380,-5.827998912251164,-3.8917938974894004,-3.4525235023362946,User0095,1659524400,94
381,-5.8279989122511635,-3.8917938974894004,-3.452523502336294,User0095,1659610800,94
382,-5.827998912251166,-3.8917938974894026,-3.452523502336294,User0095,1659697200,94
383,-5.827998912251164,-3.8917938974894013,-3.4525235023362946,User0095,1659783600,94
384,26.79665849011578,-2.4093081524818643,-7.708574923948533,User0096,1659524400,115
385,26.796658490115774,-2.409308152481862,-7.708574923948531,User0096,1659610800,115
386,26.79665849011579,-2.409308152481859,-7.708574923948533,User0096,1659697200,115
387,26.796658490115767,-2.4093081524818616,-7.708574923948533,User0096,1659783600,115
388,-3.5793312966574238,-4.362079830398519,-3.762626874752954,User0097,1659524400,99
389,-3.5793312966574216,-4.362079830398517,-3.762626874752954,User0097,1659610800,99
390,-3.579331296657422,-4.3620798303985175,-3.762626874752954,User0097,1659697200,99
391,-3.57933129665742,-4.362079830398517,-3.762626874752954,User0097,1659783600,99
392,-4.944756021742897,-12.981004992016624,9.25495071616647,User0098,1659524400,60
393,-4.944756021742895,-12.98100499201662,9.254950716166467,User0098,1659610800,60
394,-4.94475602174289,-12.981004992016619,9.25495071616647,User0098,1659697200,60
395,-4.944756021742897,-12.98100499201662,9.254950716166466,User0098,1659783600,60
396,0.558555349530837,-5.18433817027623,-6.476440066747116,User0099,1659524400,117
397,0.558555349530837,-5.18433817027623,-6.476440066747115,User0099,1659610800,117
398,0.5585553495308362,-5.184338170276226,-6.476440066747116,User0099,1659697200,117
399,0.5585553495308355,-5.184338170276231,-6.4764400667471165,User0099,1659783600,117
400,-4.346231072930795,-12.478612030766204,8.212185656818326,User0100,1659524400,60
401,-4.3462310729308,-12.478612030766211,8.212185656818324,User0100,1659610800,60
402,-4.346231072930799,-12.478612030766204,8.212185656818319,User0100,1659697200,60
403,-4.3462310729308005,-12.478612030766206,8.212185656818322,User0100,1659783600,60
404,19.67952358122827,-2.5622941431270565,-8.150273576967622,User0101,1659524400,101
405,19.67952358122827,-2.5622941431270525,-8.150273576967624,User0101,1659610800,101
406,19.679523581228274,-2.562294143127049,-8.150273576967626,User0101,1659697200,101
407,19.67952358122827,-2.562294143127054,-8.150273576967628,User0101,1659783600,101
408,-11.58628299922474,-6.049403094457232,-4.394634923135914,User0102,1659524400,86
409,-11.586282999224736,-6.049403094457226,-4.394634923135916,User0102,1659610800,86
410,-11.58628299922474,-6.049403094457231,-4.394634923135915,User0102,1659697200,86
411,-11.586282999224737,-6.0494030944572295,-4.394634923135916,User0102,1659783600,86
412,-11.644573083332837,-7.93057889857045,-3.506543990207262,User0103,1659524400,84
413,-11.644573083332833,-7.930578898570449,-3.506543990207261,User0103,1659610800,84
414,-11.644573083332832,-7.930578898570449,-3.5065439902072595,User0103,1659697200,84
415,-11.644573083332832,-7.930578898570447,-3.506543990207259,User0103,1659783600,84
416,-9.943797784801994,-10.472927346645902,0.08223456113143932,User0104,1659524400,74
417,-9.943797784801994,-10.472927346645905,0.08223456113143778,User0104,1659610800,74
418,-9.943797784801994,-10.472927346645905,0.08223456113144026,User0104,1659697200,74
419,-9.943797784801998,-10.472927346645909,0.08223456113143891,User0104,1659783600,74
420,-5.416151438920513,-5.915798242243271,-6.608498536445454,User0105,1659524400,96
421,-5.416151438920514,-5.915798242243269,-6.608498536445453,User0105,1659610800,96
422,-5.416151438920512,-5.915798242243267,-6.608498536445454,User0105,1659697200,96
423,-5.416151438920514,-5.915798242243272,-6.608498536445454,User0105,1659783600,96
424,-6.9141983534265625,-5.619109774582665,-3.8479396592961734,User0106,1659524400,93
425,-6.9141983534265625,-5.619109774582665,-3.8479396592961717,User0106,1659610800,93
426,-6.914198353426559,-5.619109774582665,-3.8479396592961725,User0106,1659697200,93
427,-6.91419835342656,-5.619109774582666,-3.8479396592961743,User0106,1659783600,93
428,-11.359972055116454,-6.941361337477553,-2.819897793182811,User0107,1659524400,82
429,-11.359972055116454,-6.94136133747755,-2.819897793182811,User0107,1659610800,82
430,-11.359972055116456,-6.941361337477556,-2.8198977931828098,User0107,1659697200,82
431,-11.359972055116456,-6.941361337477553,-2.8198977931828098,User0107,1659783600,82
432,15.53499494223964,-8.936322458317921,8.239967438235405,User0108,1659524400,35
433,15.534994942239631,-8.936322458317928,8.239967438235404,User0108,1659610800,35
434,15.534994942239646,-8.93632245831792,8.239967438235404,User0108,1659697200,35
435,15.534994942239633,-8.936322458317923,8.239967438235404,User0108,1659783600,35
436,-2.50079190436299,-2.744435977060941,-4.233752569612846,User0109,1659524400,114
437,-2.50079190436299,-2.744435977060941,-4.233752569612846,User0109,1659610800,114
438,-2.5007919043629894,-2.744435977060938,-4.233752569612846,User0109,1659697200,114
439,-2.5007919043629903,-2.7444359770609363,-4.233752569612846,User0109,1659783600,114
440,-10.85892661727886,-5.881944468664041,-4.017210994771913,User0110,1659524400,83
441,-10.858926617278867,-5.881944468664039,-4.017210994771911,User0110,1659610800,83
442,-10.858926617278861,-5.881944468664039,-4.0172109947719115,User0110,1659697200,83
443,-10.858926617278867,-5.881944468664042,-4.017210994771911,User0110,1659783600,83
444,-4.614212737334897,-12.887080699113909,9.15495846669491,User0111,1659524400,60
445,-4.6142127373348965,-12.887080699113907,9.154958466694914,User0111,1659610800,60
446,-4.614212737334895,-12.887080699113909,9.154958466694913,User0111,1659697200,60
447,-4.614212737334895,-12.887080699113906,9.154958466694914,User0111,1659783600,60
448,10.723954401338423,-5.364941823597735,-3.8751073619079914,User0112,1659524400,147
449,10.723954401338423,-5.364941823597732,-3.8751073619079905,User0112,1659610800,147
450,10.723954401338425,-5.364941823597734,-3.8751073619079928,User0112,1659697200,147
451,10.723954401338425,-5.364941823597732,-3.8751073619079905,User0112,1659783600,147
452,-3.2501249944315838,-4.633422095893901,-7.116317655214678,User0113,1659524400,107
453,-3.250124994431584,-4.633422095893901,-7.1163176552146785,User0113,1659610800,107
454,-3.2501249944315806,-4.633422095893898,-7.116317655214678,User0113,1659697200,107
455,-3.250124994431581,-4.6334220958938985,-7.116317655214678,User0113,1659783600,107
456,-10.875288774629773,-5.867502635927858,-4.016271314034257,User0114,1659524400,83
457,-10.875288774629771,-5.867502635927855,-4.016271314034258,User0114,1659610800,83
458,-10.875288774629766,-5.867502635927854,-4.016271314034257,User0114,1659697200,83
459,-10.875288774629771,-5.8675026359278535,-4.016271314034255,User0114,1659783600,83
460,-3.548129355332374,-5.401461984300267,-7.054897875480244,User0115,1659524400,105
461,-3.548129355332375,-5.401461984300268,-7.054897875480247,User0115,1659610800,105
462,-3.5481293553323745,-5.4014619843002665,-7.054897875480245,User0115,1659697200,105
463,-3.5481293553323723,-5.4014619843002665,-7.054897875480246,User0115,1659783600,105
464,-11.341376342604454,-4.425441730435822,-4.338911422426082,User0116,1659524400,88
465,-11.341376342604455,-4.425441730435822,-4.338911422426082,User0116,1659610800,88
466,-11.341376342604452,-4.425441730435818,-4.33891142242608,User0116,1659697200,88
467,-11.341376342604455,-4.425441730435821,-4.338911422426083,User0116,1659783600,88
468,-5.221129392124385,-12.420148789777791,9.370933517119008,User0117,1659524400,58
469,-5.221129392124384,-12.420148789777787,9.370933517119013,User0117,1659610800,58
470,-5.221129392124382,-12.42014878977779,9.370933517119012,User0117,1659697200,58
471,-5.22112939212438,-12.420148789777787,9.370933517119012,User0117,1659783600,58
472,-2.2244094252580613,-6.7775153527607905,-5.78814615646302,User0118,1659524400,95
473,-2.22440942525806,-6.777515352760793,-5.788146156463024,User0118,1659610800,95
474,-2.2244094252580626,-6.777515352760793,-5.788146156463024,User0118,1659697200,95
475,-2.2244094252580626,-6.777515352760795,-5.788146156463022,User0118,1659783600,95
476,-8.290702434046091,-3.3559127149901493,-5.066944292131251,User0119,1659524400,103
477,-8.290702434046091,-3.355912714990149,-5.066944292131251,User0119,1659610800,103
478,-8.290702434046091,-3.3559127149901515,-5.066944292131251,User0119,1659697200,103
479,-8.290702434046091,-3.355912714990149,-5.066944292131251,User0119,1659783600,103
480,-1.3220852208581508,-2.530565889020264,-7.477559356008577,User0120,1659524400,122
481,-1.3220852208581522,-2.530565889020263,-7.477559356008577,User0120,1659610800,122
482,-1.3220852208581484,-2.5305658890202607,-7.477559356008579,User0120,1659697200,122
483,-1.3220852208581515,-2.5305658890202616,-7.477559356008577,User0120,1659783600,122
484,-8.837850345693628,-5.1547729825670645,-3.7705031117350294,User0121,1659524400,91
485,-8.83785034569363,-5.154772982567062,-3.770503111735028,User0121,1659610800,91
486,-8.83785034569363,-5.154772982567062,-3.770503111735027,User0121,1659697200,91
487,-8.83785034569363,-5.154772982567062,-3.770503111735029,User0121,1659783600,91
488,-6.097810814373629,-2.309228685405213,-4.883725063832254,User0122,1659524400,103
489,-6.097810814373632,-2.3092286854052153,-4.883725063832253,User0122,1659610800,103
490,-6.0978108143736325,-2.3092286854052153,-4.883725063832253,User0122,1659697200,103
491,-6.097810814373632,-2.3092286854052118,-4.883725063832253,User0122,1659783600,103
492,-8.668056683356475,-4.57458684563745,-4.531965367450172,User0123,1659524400,98
493,-8.668056683356474,-4.574586845637452,-4.531965367450173,User0123,1659610800,98
494,-8.668056683356474,-4.574586845637452,-4.531965367450173,User0123,1659697200,98
495,-8.668056683356472,-4.574586845637449,-4.531965367450172,User0123,1659783600,98
496,-4.215831976457902,-12.917755538326244,9.178289540749724,User0124,1659524400,61
497,-4.215831976457897,-12.91775553832624,9.178289540749724,User0124,1659610800,61
498,-4.2158319764579035,-12.917755538326247,9.178289540749722,User0124,1659697200,61
499,-4.215831976457903,-12.917755538326245,9.178289540749722,User0124,1659783600,61
500,-8.403879246602493,-4.388979439226564,-4.453111999854368,User0125,1659524400,98
501,-8.403879246602491,-4.388979439226563,-4.453111999854368,User0125,1659610800,98
502,-8.403879246602491,-4.388979439226564,-4.453111999854368,User0125,1659697200,98
503,-8.403879246602497,-4.388979439226566,-4.453111999854368,User0125,1659783600,98
504,-1.481586379798229,-2.640251520737413,-7.284592473216693,User0126,1659524400,114
505,-1.4815863797982274,-2.640251520737412,-7.284592473216693,User0126,1659610800,114
506,-1.4815863797982292,-2.640251520737413,-7.284592473216692,User0126,1659697200,114
507,-1.4815863797982278,-2.6402515207374124,-7.284592473216692,User0126,1659783600,114
508,-12.104417056008334,-5.941441791486821,-3.9400487162018276,User0127,1659524400,84
509,-12.104417056008336,-5.941441791486823,-3.9400487162018263,User0127,1659610800,84
510,-12.104417056008339,-5.941441791486826,-3.9400487162018276,User0127,1659697200,84
511,-12.104417056008339,-5.941441791486821,-3.9400487162018245,User0127,1659783600,84
512,-11.931510211912912,-7.435786338704655,-3.8522962185668144,User0128,1659524400,85
513,-11.931510211912917,-7.435786338704655,-3.8522962185668144,User0128,1659610800,85
514,-11.931510211912917,-7.435786338704655,-3.8522962185668144,User0128,1659697200,85
515,-11.931510211912917,-7.43578633870465,-3.8522962185668153,User0128,1659783600,85
516,-2.5506839371243895,-9.124137400364567,-3.318149566680186,User0129,1659524400,89
517,-2.5506839371243912,-9.124137400364567,-3.318149566680186,User0129,1659610800,89
518,-2.550683937124392,-9.12413740036457,-3.3181495666801855,User0129,1659697200,89
519,-2.5506839371243935,-9.124137400364571,-3.318149566680187,User0129,1659783600,89
520,0.3190951507766612,-11.879099628372197,7.670538054396548,User0130,1659524400,69
521,0.31909515077665807,-11.879099628372199,7.6705380543965465,User0130,1659610800,69
522,0.319095150776658,-11.879099628372199,7.6705380543965465,User0130,1659697200,69
523,0.3190951507766588,-11.879099628372199,7.6705380543965465,User0130,1659783600,69
524,25.408650123092205,-3.0034264346155486,-7.608803890115328,User0131,1659524400,101
525,25.408650123092205,-3.003426434615551,-7.60880389011533,User0131,1659610800,101
526,25.408650123092194,-3.003426434615544,-7.60880389011533,User0131,1659697200,101
527,25.408650123092205,-3.0034264346155495,-7.608803890115326,User0131,1659783600,101
528,-4.767749761910543,-12.89948039803556,9.173946649940516,User0132,1659524400,60
529,-4.767749761910541,-12.899480398035557,9.173946649940513,User0132,1659610800,60
530,-4.767749761910544,-12.899480398035559,9.173946649940515,User0132,1659697200,60
531,-4.767749761910544,-12.899480398035562,9.173946649940515,User0132,1659783600,60
